,priceCashFlowRatio,priceEarningsRatio,priceEarningsToGrowthRatio,priceBookValueRatio,currentRatio,quickRatio,payoutRatio,Class
1306,4.732808710041001,7.91,7.7970970897854,1.619,1.455,0.9580402765254,0.234,1
1308,7.0551702037984,20.7317,20.469774537105998,1.73,0.895,0.53192314453281,0.557,1
1320,40.387621799422,42.8618,42.857062894033,0.0,0.8490000000000001,0.48368083858139,0.0,1
1327,0.65728892669254,0.0,47.51407396171606,0.3235,2.4661754155918,0.70821871600082,0.0,1
1329,13.634919642857001,13.7822,13.714512797485002,1.5942,2.6910000000000003,1.8553012695687,0.0,1
1331,13.350565223108001,23.7438,23.559794715507003,2.34,3.132,2.1737086240921,0.249,0
1336,3.9536396750903,7.8067,7.739633851590098,0.8748,2.029,0.99744572158365,0.483,1
1338,9.9251495090531,12.6252,12.384720594846003,6.1743,1.801,0.83370204159029,0.081,1
1340,2.6087030555181,3.2262,3.379925192938,0.0,0.908,0.7513046938369499,0.0,0
1341,13.604575892039001,25.0359,25.004595392475,4.5323,1.211,0.64088646821298,0.0,1
1342,25.79594668784,28.913,26.383930622663,2.8047,1.883,2.3465709144759,0.522,0
1347,7.244047899772,17.5,17.315183363109,2.9311,0.4920000000000001,0.31173239976824,0.052000000000000005,0
1348,1.2156188197876,28.6111,28.952703140175,0.0,1.037,0.96075151175907,0.0,1
1349,4.1662223349055,17.2727,17.211333907285,0.8286,2.622,1.7481696421906,0.0,1
1350,15.993977299729,21.239,21.188841513798998,3.2096,4.09,2.6451043308208,0.312,1
1351,9.9051591169369,14.306,14.096261305804,5.4294,1.241,0.29919306749604,0.448,1
1352,8.2465366190036,26.2803,25.71775943663,3.2131,1.4980000000000002,1.402727432465,0.636,1
1353,11.105501530407,0.0,47.51407396171606,1.0837,3.3822933549433,2.6274311183144,-0.212,1
1357,15.476025523564001,17.9912,18.001849207951,3.4288,1.899,0.84150517396843,0.0,1
1358,5.5845816794643,7.7276,7.506145672745,0.9372,0.7523253615356199,0.29946969880846,0.09,1
1364,9.554974004419,12.8695,12.444387454196,1.575,0.026499491266375,0.0057470530410390006,0.326,1
1366,25.033996292445998,35.0107,34.919339439343,5.1883,3.153,2.205146281283,0.204,1
1368,6.3274501992032,12.7851,12.807983870968,4.4394,1.847,1.0687146321746,0.0,1
1371,69.888966654217,0.0,47.51407396171606,0.7356,2.264999167351,1.892858168287,0.0,1
1372,9.842128270035,12.6738,12.801492579021001,5.9977,1.042,0.56452849476105,0.0,1
1374,6.5496421477536,10.7213,10.611267512711999,1.5733,2.022,1.1548830224238,0.246,1
1377,3.6269710839942,5.7917,7.9754587078751,0.8221,1.695,1.1579156107865,0.0,1
1380,15.470060556364999,24.3404,24.381739848954002,5.3766,3.127,2.8684998607901,0.0,1
1381,3.5638794635235,9.1348,8.7987895468735,2.6054,1.1916825894383,1.1855505315869,0.34,0
1382,7.5519638447338,8.6421,8.607084380806599,0.7340000000000001,3.323,1.8026174101566,0.0,1
1385,11.962104066396,28.3404,24.935343050124,2.1047,2.73,2.5695318972659,0.0,0
1386,11.855707150274,0.0,47.51407396171606,5.3873,0.8859999999999999,0.80483864064373,0.0,0
1389,5.1836764668338,28.8889,28.259681337520004,0.8008,4.1789999999999985,1.6957534285961002,0.0,1
1391,4.4200871901849,6.095,6.0925345653562,2.1022,1.879,1.002290570099,0.0,1
1394,7.3912391777117,10.3189,10.245925786241,1.328,1.531,1.0102211186637,0.0,0
1395,19.947502161617,44.1268,44.07770279629401,2.9133,2.619,1.6262923961701998,0.0,1
1396,21.878673173362003,20.255,20.202821278008003,6.0447,1.865,1.2579039693224,0.22,1
1404,7.4481411750316,8.0418,7.8113218004198,1.073,4.699,1.9603776283793,0.226,1
1405,3.9084797098083,12.5,12.488167285184,1.2764,3.0010000000000003,0.6934765114608801,0.0,1
1408,9.8603762734127,12.6169,12.189795285418,1.6692,0.14759971889940998,0.13887089258185994,0.37,1
1415,16.247314003684,19.4118,18.7780891811,3.9803,2.454,1.3491655127612,0.494,1
1418,2.1659638702191,0.0,47.51407396171606,0.0,0.502,0.43284248103525,0.0,0
1419,16.033833307845,0.0,47.51407396171606,5.9961,0.974,0.59340265328075,0.0,0
1420,10.158286879809001,14.9844,14.671823681428,3.0969,1.919,1.0738311472496,0.259,1
1426,19.489509514925,23.3164,22.799757429499998,0.0,1.508,1.3658320066867,0.505,1
1427,0.6483284858006,12.4186,1.0343007942934,1.6569,2.604,1.4781389616391998,0.0,1
1436,53.610251474761,0.0,47.51407396171606,1.0341,0.695,0.62348329098792,0.0,1
1437,10.276464793269,20.7955,20.721053155744,2.4338,3.594,3.2525313422684,0.091,1
1439,38.012747639357,13.5285,13.301645088994,4.6175,1.935,3.4791556880419,0.384,1
1441,6.630874039373598,10.6726,10.603109016077,2.9512,3.049,1.8215109573241,0.384,1
1444,12.312866171004,9.7355,9.74165,0.0,1.349,1.1055949566588,0.0,1
1445,13.98152585154,23.5652,23.580405099215003,0.0,0.502,0.3485595447971501,0.0,1
1448,9.0471727352298,9.9691,9.891286937799,5.3854,0.954,0.26899945325314,0.158,1
1451,4.0415676749314,8.9079,8.876487431843099,2.708,0.785,0.50831030741844,0.08800000000000001,1
1453,17.880212618863002,38.3167,38.314226828238,5.7039,0.87,0.79300102127773,0.0,1
1454,13.635129328595,29.1858,28.98214557499,5.7204,2.3280000000000003,1.5733815500248,0.461,1
1457,6.7333426892672,38.1163,38.216510683822996,1.2703,1.163,0.68430750918849,0.0,1
1458,10.558255506768,15.8152,15.360744054869,3.2227,0.8552780736457699,0.8218122337188101,0.29,1
1464,3.5916535332453,0.0,47.51407396171606,0.6725,0.172,0.15930750466634,0.0,1
1465,7.823606146227799,3.5810000000000004,3.4958271378367995,1.7373,2.779,0.6448519633233001,0.02,1
1467,8.64245221875,0.0,47.51407396171606,0.0,0.794,0.6308677289720601,0.0,1
1469,19.286053108027,0.0,47.51407396171606,1.2861,1.019,0.8645662847790501,0.0,1
1471,4.1358012491289005,2.2324,2.2395753933962004,3.2431,2.483,0.95834797891037,0.0,1
1476,9.857821290517599,11.1748,10.834968353508,1.1476,0.091164371691878,0.10864168848433,0.128,1
1477,3.2516797804288,0.0,47.51407396171606,1.1627,1.6840000000000002,1.4082450615517,0.0,1
1480,8.7156626506835,11.0826,10.96677777372,1.2279,0.017596304250628005,0.014940973438085,0.321,1
1490,4.4753720001717,0.0,47.51407396171606,1.2182,2.0,1.1741294028979,0.0,1
1491,5.7814150415817,6.1778,4.0646472871167,3.21,2.678,1.82832230908,0.0,1
1492,5.6143930407276,0.0,47.51407396171606,1.2865,2.003,0.61556829035339,0.0,0
1495,2.3665579958095,12.3774,12.353242060869,0.8579,1.443,1.2193361147008,0.0,1
1497,7.0781453871368,13.5671,13.53022249597,1.487,1.906,2.8280730381419,0.0,1
1501,42.965561677924,0.0,47.51407396171606,2.6802,1.844,1.6806487969814,0.0,0
1508,8.5978421849482,15.6474,15.447552464549,2.178,1.6989564528202,1.3487296904584,0.389,1
1515,10.90363960217,14.8201,14.851509113299999,2.9281,1.273,0.7186303700553,0.0,1
1516,3.865570520357101,5.2195,5.1688558384014005,2.1602,2.668,2.0573701550093,0.101,0
1519,11.677155844156001,28.7247,28.544158730159,2.8327,0.373,0.3080229226361,0.563,1
1521,1.5362547518763998,9.2596,9.1911483564435,1.0077,0.623,0.52058054328883,0.408,1
1522,26.625472154963997,0.0,47.51407396171606,0.9835,3.0660000000000003,2.8652107632857,0.0,1
1523,6.89301518992,13.2168,13.037283599415,1.6588,0.777,0.4547737685698,0.406,1
1524,39.215318579235,18.3012,18.389626145898,1.3511,2.131,0.96336787422352,0.096,1
1526,73.935844703961,0.0,47.51407396171606,6.2859,0.625,0.56919246811396,0.0,1
1527,14.750492004828999,36.186,36.091462057955,4.0879,1.033,0.47704474671268,0.014,1
1528,20.117474521099,21.8416,21.715812431409002,3.4549,3.0810000000000004,2.0317953784549,0.234,1
1533,8.39733328926,12.3158,12.324166797327,2.8624,3.0010000000000003,2.1740268831019,0.0,1
1534,13.302239123821002,26.0,26.655838244258998,1.6093,2.758,2.3082516216624,0.0,1
1537,7.126549149231598,15.5735,15.44725059126,2.8449,1.711,1.2441358368223,0.412,1
1538,5.148260626706099,0.0,47.51407396171606,0.9732,2.385,1.5882904706397,0.0,1
1541,13.389840395702,15.5962,15.560458346743,3.8328,3.0580000000000003,2.8443226962003,0.0,0
1543,8.732495459319999,13.3172,13.186833619034,2.6055,1.09,0.7912938052075501,0.247,0
1544,3.3403204637818,0.0,47.51407396171606,6.1797,1.256,1.1874570392225,0.0,1
1554,12.155613068182001,29.25,29.173471363635997,1.3499,1.5519999999999998,0.7321731095025401,0.0,1
1556,12.694278819567002,35.0441,34.650480300073,3.1371,0.588,0.52974162893955,0.551,1
1558,9.498362262695,11.2259,10.811475299624,1.2994,0.11474042707367,0.18657918796679,0.278,1
1559,12.301404225416,23.9788,23.972123265584003,4.1194,1.608,1.1961011927154,0.0,1
1560,18.78768542024,23.3,23.010967647059,0.0,2.4930000000000003,2.1498905908096,0.211,1
1562,9.5087733019368,11.8985,11.856037052012,1.5633,1.093,1.0014280314167,0.077,1
1563,8.3481046963369,11.6824,11.696007938303001,5.9522,1.4509999999999998,0.8809269153660899,0.0,1
1567,1.7675636363636005,6.5758,6.5333333333333,0.0,1.176,0.91544434857636,0.0,1
1568,6.4663227215847,8.9462,8.4491065770052,0.8398,0.028452913748209,0.01889687848591,0.618,1
1569,11.738589332839998,0.0,47.51407396171606,3.0449,2.559,1.8886731758471,0.0,1
1570,33.67073309289501,25.3125,25.316515275013,4.0887,2.221,0.29624943317292,0.0,0
1571,12.81800427578,0.0,47.51407396171606,2.2059,0.266,0.19984801515024,0.0,1
1572,6.173382102156402,9.7127,9.5606582894594,1.2532,1.13,0.22451089704312,0.068,1
1574,1.9395845697329,0.0,47.51407396171606,0.4376,0.22,0.3913919912830301,0.0,0
1576,9.5722625787631,24.75,21.167749525054,4.5295,2.072,0.85674123023101,0.28,1
1580,6.031419888424798,8.6384,8.532400223685201,1.5278,2.402,1.5131022823331002,0.12,1
1582,2.5321137741435003,3.9802,3.9828100987925,0.5221,0.77,0.63307338703464,0.0,0
1584,4.7403908794788,19.3846,19.404,1.8766,1.2819999999999998,1.0478449980229,0.0,1
1587,21.608649781167998,0.0,47.51407396171606,0.9281,2.509,1.1436358469607,0.0,0
1588,8.6760295762806,29.439,29.451218999527,2.7267,1.425,0.82823483192724,0.0,1
1589,3.1186273822333,0.0,47.51407396171606,1.3288,2.0780000000000003,1.2073149192064,0.0,0
1590,16.639903771874,26.614,26.175867325268,2.4089,2.484,1.8310403501463,0.354,1
1599,7.970880046366402,22.36,20.854489746808,1.1021,0.58889743637274,0.57633881402117,0.57,1
1600,32.348860710051,26.3333,26.353851259204998,4.3318,2.407,1.5164134975697,0.0,0
1606,8.0854751383065,14.8063,14.690666713501,1.6382,0.5754060324826,0.26319489559165,0.044,1
1607,4.867651126705598,7.5562,13.349301768968001,2.8715,2.286,1.8344798301486,0.063,1
1610,4.5901196674687,7.2828,6.7637797012302014,1.9958,0.6809999999999999,0.6247577588758101,0.418,0
1612,10.03060303202,15.3577,15.242270687902998,1.3377,0.12180506473935,0.14113260821174,0.295,1
1613,7.136208547407299,0.0,47.51407396171606,0.4265,1.649,1.8354251320839,0.0,1
1614,8.0769506694436,0.0,47.51407396171606,1.1506,1.958,1.8161225145408,0.0,0
1618,11.972788486647,15.33,15.208555295891,2.5623,1.496,0.5220436097405701,0.257,1
1619,0.11779555187638,0.0,47.51407396171606,0.1448,0.519,0.4205388520109299,0.0,0
1623,6.197591530269,12.4153,12.858897963835002,1.1433,0.042750093507576005,0.02837878460953,0.16699999999999998,1
1626,5.9165478794345,10.0552,8.0439303717135,0.6027,0.012984520523305,0.00719669939803,0.0,1
1628,7.2066084714159,8.4322,8.2862495406145,0.9727,0.078778055194822,0.071545136426296,0.276,1
1629,10.42819153146,19.5722,19.193037144938,6.4055,1.405,1.0036434020266,0.0,1
1632,32.896678606317,0.0,47.51407396171606,1.7969,1.442,1.0834206957223,0.0,1
1633,11.860716255078001,12.630999999999998,12.287784808554001,2.8217,2.9960000000000004,2.0495574612779,0.0,1
1634,32.4464634,38.1221,38.024603558073004,4.5911,3.045,2.1368296635415,0.526,1
1635,5.791139129967902,17.0827,17.033307847119,1.5947,1.543,1.3848770285986,0.0,0
1638,7.7411461672314,18.8532,18.922224087755,1.4282,2.813,1.3998609529759,0.0,1
1639,7.8476530841255,12.6957,12.613160872686999,2.4092,3.018,1.4863896632746003,0.217,1
1640,27.262188151750998,20.7673,20.783099021117998,2.1474,4.532,2.9143590222056,0.0,1
1642,2.1198104642568003,0.0,47.51407396171606,0.0,1.526,1.2098628059204,0.0,0
1646,15.878260730769,24.9685,24.861682412044,3.9185,1.745,1.1529287439614,0.205,1
1649,13.974806917038,18.8433,18.687561743624002,4.9117,2.524,1.6760905561265,0.192,1
1650,1.3592041996618998,8.4706,8.411947136563901,0.4537,1.386,0.98563570975249,0.0,1
1653,11.497465152001,20.495,20.365341499905,1.4482,1.3742867807817,1.388766888207,0.594,1
1655,7.8976247862187,12.1641,11.961084178961999,1.1131,0.02868934770519,0.027810415899538,0.4,1
1656,19.985443283782,25.6712,25.563154468759,4.3935,2.025,0.14728805471607995,0.0,0
1657,17.889392411705,24.7579,24.691348022284004,0.0,1.08,0.5146256817055,0.275,1
1658,3.2424042161087,11.0667,10.878123122544,0.4462,1.94,1.7196553748403,0.0,1
1660,52.78531696705999,18.125,17.595105655687,0.8935,4.477,2.0286669685464,0.0,0
1661,11.358962684217,18.6528,18.651158237470003,3.5996,4.129,3.6606611903442,0.0,1
1666,4.5063712098009,0.0,47.51407396171606,1.4232,1.878,1.5438533429188002,0.0,1
1667,17.434453645653,21.1039,20.883739379936,2.0322,1.619,0.63597991023723,0.022,1
1671,2.969696969697,0.0,47.51407396171606,1.0202,1.435,0.23733689509915,0.0,0
1678,9.1564879089616,14.624,14.530498871332,2.6103,2.26,1.3583509513742,0.392,1
1681,1.3720216327903,0.0,47.51407396171606,0.4648,1.602,1.2753823700159,0.0,0
1682,8.9239851739709,0.0,47.51407396171606,0.3752,0.87,0.35499155545226,0.0,1
1688,17.86532688742,38.7514,38.256990178641,4.4115,0.897,0.8074018487566899,0.613,1
1698,4.4858943870401,7.0813,6.943811819493799,1.8694,1.395,0.97175932097942,0.161,1
1702,2.9773143164693,21.375,21.11393129771,1.1945,1.958,1.2922267679719,0.0,0
1705,7.9475647798502,31.0323,31.213235346418,1.3937,1.661,0.91231789941868,0.0,1
1707,17.016678096338,36.4407,36.40202371236,1.619,2.8480000000000003,1.2580836547019,0.474,1
1711,17.509997613907,21.2392,21.14743358232,3.0085,1.055,0.92210408651347,0.473,1
1712,5.521858800730599,12.4649,12.1964440601,1.0417,0.91015602669916,0.8177372341087601,0.196,1
1714,4.3511651807005,44.7273,34.782191258907,1.8954,0.422,0.19122463141748,0.0,0
1716,13.124193441852,39.022,38.365281790822,2.5559,1.335,1.1772563616091,0.602,1
1717,8.6015431449269,11.6632,11.432536597609,1.2023,0.06210841281789,0.05847078549306799,0.4970000000000001,1
1718,12.093898442693998,0.0,47.51407396171606,1.255,1.255,0.66478634578114,0.0,1
1719,6.9398878918766,9.1662,8.714655103203,1.1871,0.051771682715067,0.041394150818016,0.287,1
1722,12.107989116498999,14.3887,14.393790665009,4.7172,3.015,2.3171140939597,0.0,1
1723,10.574450843689,12.0273,11.890230430946,2.6254,2.329,1.5409663865546,0.282,1
1728,7.0353534030706,11.4035,11.357466461908,1.6888,0.028624704513951,0.023874451548933,0.035,1
1729,8.826419314200699,13.2885,13.073433601487999,1.2323,0.019946150479332,0.014463199194953,0.38,1
1731,14.824691391992,9.753,9.7570755115591,0.8740000000000001,2.5580000000000003,0.86240889900804,0.0,0
1733,4.0617411073604,11.3719,11.298560573088,0.7139,1.024,0.22819882549861,0.198,1
1735,6.4675885491522,11.5537,11.584472428266,1.3043,1.6269999999999998,0.28958271419331,0.0,0
1737,4.810957344123099,0.0,47.51407396171606,0.6917,2.662,2.6174791117931004,0.0,1
1739,5.1192115579768,11.6355,11.576127210311,2.9648,1.196,0.5413477185867801,0.197,1
1740,1.6971613738904,23.7609,23.659835484531,3.2021,1.1160411433600002,1.0788031022534,0.174,0
1742,3.7699095178126,6.7331,6.4510346056334,0.8774,1.007,0.19927095990279,0.133,1
1744,11.667769849813002,17.795,17.836552994092,1.9176,1.386,1.1130571789285,0.0,1
1751,3.9110079112656,8.0531,8.0541341359773,0.8073,1.511,0.86698191007776,0.0,0
1755,8.6646835088324,15.4354,15.457173647629,1.7395,2.893,1.8776060529714,0.0,1
1757,22.805234676608,0.0,47.51407396171606,3.0656,1.926,1.6063689760102,0.0,1
1759,14.431211974891,13.5827,13.582372265143,1.9397,3.928,2.3692679002414,0.0,1
1762,7.675125567508498,44.9375,46.280477351004,1.1178,1.3409090909091,1.0656420454545,0.0,1
1763,9.4917093158221,11.8202,11.736870052316,1.0213,0.057777202053881,0.035750215547718,0.225,1
1765,5.688519962682902,11.9502,11.874633962876999,2.2127,1.414,1.2380679163884,0.199,1
1768,22.99034643494,19.9875,19.986084161896,3.7753,3.843,3.699110757843001,0.0,1
1777,11.758701825320001,16.8616,16.78331697173,2.2976,2.253,1.3496115799475,0.195,1
1778,8.345446153078798,15.2009,14.576125467307,0.0,1.209,1.5919553680429,0.569,1
1779,4.4601878867206,4.6555,4.5521278930783,1.0849,1.761,0.68377199354476,0.133,1
1780,6.410758377424999,17.7174,17.559903381643,6.3106,1.891,1.2421524663677,0.0,1
1783,10.962118240632998,12.6463,12.509777310339999,0.9847,0.093404077779162,0.070379991367313,0.5529999999999999,1
1785,20.251284384767,41.5258,41.252262626739004,1.3985,2.088,1.5612502618603998,0.536,0
1789,11.21202476945,16.7104,16.662796924021002,3.7543,1.98,1.8460412858953,0.07,1
1794,2.7825785650846,10.4,10.238386032978,0.9626,2.193,0.8133703059695699,0.0,1
1795,15.263927854440999,28.707,28.287682124490004,2.0029,1.073,0.22299196130972,0.454,1
1800,12.734044548652001,39.2603,39.498690909091,2.5688,3.014,1.3546052631579,0.0,1
1803,6.390533888045,12.9208,10.970175524773,0.8654,1.964,1.817086234601,0.37,1
1805,8.964578045624801,0.0,47.51407396171606,0.4616,1.3230000000000002,0.7371257342246,0.0,0
1806,8.9312817080241,17.0288,16.802351119403,3.0371,1.403,0.89546323400404,0.519,1
1807,16.541234410538,35.0308,34.983896278948,4.6105,1.029,0.86449607951342,0.0,0
1808,19.174034654918998,29.1279,29.035140787802,3.5543,1.112,0.8525065598674201,0.18,1
1809,15.438289962825,22.2449,22.382255423659,1.7733,1.6669999999999998,0.95230797363311,0.0,0
1813,14.780633574353,0.0,47.51407396171606,0.9348,3.022,1.9571452590153,-0.238,1
1814,24.254784229806,29.2143,28.807285775125,4.2865,1.371,0.98802977559238,0.625,1
1819,13.553887632725,17.2065,17.95624532625,3.0128,2.893,2.1215667205391,0.5710000000000001,1
1820,12.01593208757,25.8195,25.708857142857,3.1965,0.693,0.60978655855828,0.0,1
1824,2.1300781579348,5.7865,5.7580311307656,2.1487,0.963,0.80028079386236,0.0,0
1833,4.2669137454967005,13.8,13.655529598518,1.067,1.219,0.26811920624007,0.0,0
1835,5.2056072369715,12.5996,12.527455182205,1.4652,0.69429097605893,0.59852670349908,0.313,1
1836,9.3891853122025,24.2053,24.059219284995,1.4246,1.327,0.68744769874477,0.0,0
1838,16.580509662921,21.6316,22.786679431748,2.4735,2.138,1.3156844915080002,0.0,1
1839,7.9470013585518,10.009,9.836761657334199,1.2776,0.048873555458564005,0.042109178157971,0.307,1
1840,14.004746277137999,14.786,14.448638494273,3.5028,2.339,1.1622472340747,0.38,1
1841,10.910253316807001,15.3771,14.969302744068,1.2925,0.031125950277943,0.025424122338986,0.483,1
1843,8.7798227237344,13.2865,10.607904245964,2.0473,1.457,0.82199343479558,0.478,1
1846,0.34256590509666,0.8408,0.72192592592593,1.3387,1.662,1.0239762831203,0.0,0
1848,9.2551013926245,11.2447,10.765111528526,1.1742,0.024865934352995,0.018045843477531,0.511,1
1849,3.5651020648968,27.1167,26.857102222222,0.7992,2.651,2.1956769055745,0.5329999999999999,0
1850,1.2144424655508002,10.9344,9.2045657301665,0.4902,1.5044303199733,1.5146404455923,0.0,1
1852,16.967911764706,22.9788,22.945244318182002,2.3005,1.805,0.85351882160393,0.0,1
1853,2.8702147766948,8.2352,8.21567398171,1.1693,1.104,0.81477272481526,0.07400000000000001,1
1855,6.4507073621568,14.3973,14.65302644717,0.7707,2.883,2.1115774167862,0.0,0
1857,5.526269365194,0.0,47.51407396171606,0.0,3.049,1.104717230444,0.0,0
1861,0.75173541628952,0.0,47.51407396171606,0.2469,0.26444055762921,0.17516395306670998,-0.051,0
1862,18.438190948323,36.3701,36.373876714981996,3.8163,3.339,2.768761867163,0.0,1
1865,4.2034992581861,15.049,15.070691471271,2.5868,1.4069999999999998,1.2505268113661,0.0,1
1869,12.507552774618,0.0,47.51407396171606,0.0,1.048,0.70525328630117,0.0,1
1872,12.395907165075,13.9216,12.862593504913,4.0299,1.999,0.98200304615966,0.0,1
1873,20.166985326799,8.3981,8.0043840199704,1.4455,1.29790430527,0.11774814287049,0.194,1
1874,3.967076428813,18.551,18.394599703807,1.062,1.367,0.9340809089118,0.0,0
1879,11.328797283485999,12.6693,12.622256008390998,2.3229,1.886,1.2626992317395,0.141,1
1880,6.7396606446947,0.0,47.51407396171606,1.5823,1.497,1.442882603317,0.0,1
1882,16.451584950415,18.6893,18.469756548802,0.0,0.7659999999999999,0.8945480924133,0.225,1
1884,8.289702011843799,15.3883,15.417404001261001,2.3839,2.846,1.9407305005821,0.0,0
1889,7.8864074370409,20.7047,20.569952206637,4.7313,0.985,0.88609665427509,0.349,1
1891,24.535333028434,43.1507,44.788511270846,5.9702,2.704,1.5931321739798,0.0,1
1892,7.3927626492537,17.8479,17.689824910713998,1.9502,0.735,0.44321766561514,0.581,1
1893,22.58044866264,19.6406,19.63296324081,2.7323,3.205,2.7778864970646,0.0,0
1900,23.774418122944997,40.6407,40.606933524397,2.1966,1.78,1.5013342260518998,0.0,1
1901,12.942397612693,29.4477,29.049748353379997,2.4544,0.97,0.18843226788432,0.614,1
1902,7.7059681780069,12.3004,12.11047514139,2.4886,1.238,0.89825478343862,0.368,0
1903,8.7252018427722,8.8782,8.7790127474674,1.4486,0.10977831277877,0.10147170315902,0.098,1
1905,7.5531168471392,9.8563,9.8580927673163,1.0496,2.246,1.2806056051814,0.0,1
1906,13.623982343647,21.733,21.401292361080998,2.6356,2.469,1.7949739952966002,0.471,1
1912,1.6643885057471002,3.0856,3.0808893617021003,0.472,2.006,1.1584615384615,0.584,0
1923,17.020150025263,0.0,47.51407396171606,3.4679,4.097,2.7307758794549,0.0,1
1928,6.7644775485117,19.8167,20.260832753735002,1.5961,2.458,1.2398648648649,0.0,1
1930,16.855163242206,20.089,20.052828423013,3.6645,1.459,0.8634389022359499,0.166,1
1933,22.916877571444,39.1765,38.81195480226,4.268,2.023,1.9577845719661,0.0,0
1934,7.5817131625055,16.5678,16.161579038282,1.6073,0.499,0.24453355526973006,0.517,1
1935,7.2535450738636,0.0,47.51407396171606,0.0,2.047,1.5525971508866998,0.0,0
1938,3.9849187631198,14.019,14.003786695894,0.9266,1.2073609331859,1.1542432850348998,0.229,0
1942,7.6200576543752,3.6528,3.6210468875798,2.1655,2.36,1.5066745927456,0.0,1
1943,10.785471494151,11.3441,11.782286244428,1.4352,0.024139910403434,0.019809201742017,0.0,1
1947,12.227896510959999,18.2526,18.196860607732,2.7487,2.715,1.3255681502473,0.574,0
1948,9.400254288995802,11.658,11.661862606863,1.4452,1.586,1.1435533246296998,0.0,1
1949,13.14135258994,19.9463,20.420775712588,1.4406,0.06208112302583401,0.035978976597999,0.483,0
1950,42.082233420681,31.4615,31.48583235303,1.2075,1.918,0.94552386208295,0.0,1
1953,5.4977655331288,11.7261,11.552974810192001,0.8001,0.037794904280508,0.017760134209527,0.383,1
1955,6.7916990722870985,10.2421,10.320078088343001,1.1717,0.055455565744630994,0.035528819036490994,0.0,1
1960,8.4904441293361,10.312,10.260301813944,0.9915,0.068313228565863,0.060732786013477015,0.256,1
1961,17.005016470713,11.7886,11.577966985985999,1.5161,3.0162412993039,2.0600464037123,0.195,0
1962,7.9956262328397,18.0978,18.093286500994,1.2536,1.3030000000000002,1.0727473928326,0.0,1
1963,2.7318501766784,4.507,4.5211321637427,0.8535,1.901,0.66966966966967,0.0,0
1964,10.360806594196,15.1202,14.873884202828,3.0521,1.958,1.1004408435601,0.479,1
1967,14.56303981966,0.0,47.51407396171606,3.1516,0.624,0.5143240823634699,0.0,0
1969,7.1212630761535,0.0,13.368347759405001,1.7435,1.9007137427363,1.8600778535679,-0.154,1
1970,11.365201144754,0.0,47.51407396171606,0.7706,1.582,1.0065478860032,0.0,1
1973,13.514823825748,13.5141,13.444858453127,1.0736,0.026867146607892,0.022143390012775,0.32299999999999995,1
1974,11.113070001656,20.8708,20.475667618467,2.3094,0.5489999999999999,0.39469140078769,0.16699999999999998,1
1975,41.562989312343,43.7955,44.041539515202,2.3377,4.628,2.9343610491071,0.0,1
1976,1.235482338181,0.0,47.51407396171606,0.5928,2.0780000000000003,0.025218106373527,0.0,1
1978,10.579637787342,11.322,11.153448408964,2.3729,2.966,0.77001047403453,0.398,1
1979,7.9495775625351,9.8892,9.585058609326401,0.8802,0.037222800919582,0.027324721350988,0.24,1
1980,16.277466935851,19.8104,19.795414594463,1.8479,1.41,0.8726924861270401,0.171,1
1986,5.4982804448061,0.0,47.51407396171606,5.7676,0.8640000000000001,0.6456662354463101,0.0,0
1987,2.7453083653351005,0.0,47.51407396171606,0.9055,0.5760000000000001,0.25476631473161,0.0,1
1989,10.674296931942001,0.0,47.51407396171606,1.3159999999999998,1.548,1.2259303467262,0.0,1
1993,9.9024215809285,32.6154,33.36507310199001,2.4397,2.416,2.3286919727423,0.0,0
1994,3.6862884693415,5.0886,5.0837689838002005,1.5697,1.255,0.2910443517816501,0.0,0
1995,0.4621728202847,5.1639,5.143388613861401,0.0,1.277,1.1780891289669,0.0,0
1997,30.933250441497997,15.4058,15.072423378541,3.0674,1.834,1.0659480025365,0.116,1
2001,10.120396840058,16.5751,16.567932543494,4.5607,1.518,1.3049015134985,0.0,0
2003,5.0349308712121,23.4848,23.370931868132,1.8739,1.891,0.76387665198238,0.414,1
2007,5.4623001804479,14.9048,14.89828449191,1.4387,1.676,1.1404978770635,0.0,1
2008,56.161217618002006,12.8558,12.660597532828,1.2383,0.050203436104965984,0.02658656329336,0.44,1
2012,9.9537277665122,16.323,16.329567764087994,1.8336,3.1630000000000003,2.1445632818371,0.0,1
2013,9.0311926951559,23.4971,23.428427030923,2.5684,0.363,0.15646096237652,0.415,1
2017,10.57359980816,0.0,47.51407396171606,2.0854,1.3130000000000002,0.72699305616595,0.0,1
2021,7.8418976117214,20.0461,19.937656224003998,2.0028,0.34116250333859005,0.33352777851153004,0.243,1
2022,13.067630187270998,13.9534,13.947957804702,2.0007,1.7280000000000002,1.6358368847881002,0.0,1
2025,46.105046484222,0.0,47.51407396171606,3.918,2.894,2.4472678898327,0.0,0
2026,2.9930500606598,0.0,47.51407396171606,1.9252,1.267,0.7184237467891899,0.0,1
2027,8.6938507904423,12.7985,12.586253453971,2.1934,0.041804033570557,0.021647960766583003,0.445,1
2032,38.142563754609,22.2822,22.300504034371,4.0947,3.103,1.9131684034135,0.0,0
2037,15.097506585650999,24.2918,24.130402094317002,3.3214,3.133,2.4615807211604,0.268,1
2040,2.9084999624427,0.0,47.51407396171606,0.5761,1.789,1.4430928364778,0.0,0
